diagnostic,scale,distance
inter_date,instance_normalized,1.2712806475936045
inter_date,instance_normalized,1.7807863350246549
inter_date,instance_normalized,1.3517080980457539
inter_date,instance_normalized,1.406368155466228
inter_date,instance_normalized,1.4237603593587855
inter_date,instance_normalized,1.4357633102588707
inter_date,instance_normalized,0.8672347709317701
inter_date,instance_normalized,1.1023462493391942
inter_date,instance_normalized,0.4805801034120659
inter_date,instance_normalized,1.7484083096624725
inter_date,instance_normalized,1.1863794723606957
inter_date,instance_normalized,1.5668509476907753
inter_date,instance_normalized,1.57356650137391
inter_date,instance_normalized,1.5882228686966917
inter_date,instance_normalized,1.0830837129558932
inter_date,instance_normalized,1.2904942131420403
inter_date,instance_normalized,0.6761624875323204
inter_date,instance_normalized,1.3573849142478749
inter_date,instance_normalized,1.8477335186689043
inter_date,instance_normalized,0.8479119524025127
inter_date,instance_normalized,0.8314080300748353
inter_date,instance_normalized,0.8039702384289097
inter_date,instance_normalized,1.4010443241221404
inter_date,instance_normalized,1.2160710142715432
inter_date,instance_normalized,1.6062534195707971
inter_date,instance_normalized,1.3634166544295179
inter_date,instance_normalized,0.46816790413885423
inter_date,instance_normalized,1.8646311569945115
inter_date,instance_normalized,1.8540621342520676
inter_date,instance_normalized,1.842841310715593
inter_date,instance_normalized,1.7173825841897044
inter_date,instance_normalized,1.7888474409681372
inter_date,instance_normalized,1.4512466358306144
inter_date,instance_normalized,1.5144203976608586
inter_date,instance_normalized,0.6352729952773841
inter_date,instance_normalized,1.820365321122756
inter_date,instance_normalized,1.8164906820043747
inter_date,instance_normalized,1.809937743093219
inter_date,instance_normalized,1.6060233823553631
inter_date,instance_normalized,1.7252113982291928
inter_date,instance_normalized,1.2781729787851899
inter_date,instance_normalized,1.7592730475196643
inter_date,instance_normalized,1.7537196581382872
inter_date,instance_normalized,0.7384457008504021
inter_date,instance_normalized,0.7341299798221111
inter_date,instance_normalized,0.7221280055811633
inter_date,instance_normalized,0.6941434592330918
inter_date,instance_normalized,0.5859024949827545
inter_date,instance_normalized,1.0268852284189196
inter_date,instance_normalized,1.527862083657
inter_date,instance_normalized,0.6141148076422543
inter_date,instance_normalized,1.7139669458686189
inter_date,instance_normalized,1.700455892049678
inter_date,instance_normalized,1.7140530272739458
inter_date,instance_normalized,1.5740475079585285
inter_date,instance_normalized,1.6233202951907795
inter_date,instance_normalized,1.300410010797703
inter_date,instance_normalized,1.5320106150003847
inter_date,instance_normalized,0.618060663379673
inter_date,instance_normalized,1.7263759973329644
inter_date,instance_normalized,1.6684309449691659
inter_date,instance_normalized,1.6864982247183598
inter_date,instance_normalized,1.6004864774765426
inter_date,instance_normalized,1.615956714855262
inter_date,instance_normalized,1.3191698276807993
inter_date,instance_normalized,1.7613877542180334
inter_date,instance_normalized,1.3734464707336167
inter_date,instance_normalized,1.377937479942853
inter_date,instance_normalized,1.3547079973006138
inter_date,instance_normalized,1.4264625561771154
inter_date,instance_normalized,0.9837676471899632
inter_date,instance_normalized,1.1306712158727759
inter_date,instance_normalized,0.5765214502570926
inter_date,instance_normalized,1.7912615717023392
inter_date,instance_normalized,1.2597802125521627
inter_date,instance_normalized,1.5635099205658007
inter_date,instance_normalized,1.5337486479520015
inter_date,instance_normalized,1.5917903796849844
inter_date,instance_normalized,1.2030349513681968
inter_date,instance_normalized,1.3224212675800469
inter_date,instance_normalized,0.7576782223276024
inter_date,instance_normalized,1.5029485623550818
inter_date,instance_normalized,1.869003133584959
inter_date,instance_normalized,0.9395919634163364
inter_date,instance_normalized,0.9723516113114216
inter_date,instance_normalized,0.9071548853185647
inter_date,instance_normalized,1.503230455736076
inter_date,instance_normalized,1.3547732351156176
inter_date,instance_normalized,1.7960421460291311
inter_date,instance_normalized,1.3854161532285123
inter_date,instance_normalized,0.42134483186935573
inter_date,instance_normalized,1.7664476873448662
inter_date,instance_normalized,1.7063747989503355
inter_date,instance_normalized,1.7161077063069823
inter_date,instance_normalized,1.6794201484266011
inter_date,instance_normalized,1.6872527883717694
inter_date,instance_normalized,1.4659475508856226
inter_date,instance_normalized,1.5411983066002894
inter_date,instance_normalized,0.5561398842609834
inter_date,instance_normalized,1.728952153662443
inter_date,instance_normalized,1.676993789484106
inter_date,instance_normalized,1.699289654015964
inter_date,instance_normalized,1.610074980030816
inter_date,instance_normalized,1.637156676897255
inter_date,instance_normalized,1.322921814899849
inter_date,instance_normalized,1.8111318562699634
inter_date,instance_normalized,1.6696188054191488
inter_date,instance_normalized,0.71273430077823
inter_date,instance_normalized,0.7205160917426008
inter_date,instance_normalized,0.8340044403755583
inter_date,instance_normalized,0.7467469052062691
inter_date,instance_normalized,0.40456172178063854
inter_date,instance_normalized,1.1124314515255265
inter_date,instance_normalized,1.5215197511513399
inter_date,instance_normalized,0.5588724036789194
inter_date,instance_normalized,1.7310313182339818
inter_date,instance_normalized,1.6422935273046682
inter_date,instance_normalized,1.6474613844337493
inter_date,instance_normalized,1.628757771958928
inter_date,instance_normalized,1.6944952376868145
inter_date,instance_normalized,1.4057175850911698
inter_date,instance_normalized,1.5379168208044296
inter_date,instance_normalized,0.5856790601208376
inter_date,instance_normalized,1.7261875485210734
inter_date,instance_normalized,1.618087419330275
inter_date,instance_normalized,1.657778575104137
inter_date,instance_normalized,1.6580373788539657
inter_date,instance_normalized,1.7099179726539264
inter_date,instance_normalized,1.4558150089619906
inter_date,instance_normalized,1.6724440716311815
inter_date,instance_normalized,1.3955080668562498
inter_date,instance_normalized,1.5529159471439045
inter_date,instance_normalized,1.4703127667381275
inter_date,instance_normalized,1.5558703903719473
inter_date,instance_normalized,1.079175616998241
inter_date,instance_normalized,1.2695215039832688
inter_date,instance_normalized,0.5087973572499801
inter_date,instance_normalized,1.7179017955267903
inter_date,instance_normalized,1.2468495874502652
inter_date,instance_normalized,1.6030282059013883
inter_date,instance_normalized,1.5254563791736584
inter_date,instance_normalized,1.560284630942712
inter_date,instance_normalized,1.2599913482346332
inter_date,instance_normalized,1.4100429257142744
inter_date,instance_normalized,0.7821937514832533
inter_date,instance_normalized,1.5490181684468778
inter_date,instance_normalized,1.6886303110992396
inter_date,instance_normalized,0.8272497236101666
inter_date,instance_normalized,0.8254623415428586
inter_date,instance_normalized,0.9833846787745848
inter_date,instance_normalized,1.5837915673500942
inter_date,instance_normalized,1.36741670917902
inter_date,instance_normalized,1.7465379462435915
inter_date,instance_normalized,1.432440653197425
inter_date,instance_normalized,0.34179780235399854
inter_date,instance_normalized,1.7043205616886874
inter_date,instance_normalized,1.6393116888673995
inter_date,instance_normalized,1.6279690086635803
inter_date,instance_normalized,1.6713531690303334
inter_date,instance_normalized,1.6903710101224239
inter_date,instance_normalized,1.5638434806560517
inter_date,instance_normalized,1.5654650677131003
inter_date,instance_normalized,0.5356309866733866
inter_date,instance_normalized,1.7107586489445215
inter_date,instance_normalized,1.6339237403773152
inter_date,instance_normalized,1.6187083143928298
inter_date,instance_normalized,1.6317044458311214
inter_date,instance_normalized,1.6934892011137703
inter_date,instance_normalized,1.4457090945754687
inter_date,instance_normalized,1.8231267334750916
inter_date,instance_normalized,1.6522196418204613
inter_date,instance_normalized,0.8254260167925463
inter_date,instance_normalized,0.7762576903730379
inter_date,instance_normalized,0.7210072329586839
inter_date,instance_normalized,0.4661853462348658
inter_date,instance_normalized,0.36860801668603216
inter_date,instance_normalized,0.9598582032901093
inter_date,instance_normalized,1.3748391509723277
inter_date,instance_normalized,0.7463661368373024
inter_date,instance_normalized,1.7774840176685653
inter_date,instance_normalized,1.7033244867181403
inter_date,instance_normalized,1.7378632882413587
inter_date,instance_normalized,1.5824020990340786
inter_date,instance_normalized,1.7106998084096139
inter_date,instance_normalized,1.3425719703977077
inter_date,instance_normalized,1.3628827422241894
inter_date,instance_normalized,0.6881080149068088
inter_date,instance_normalized,1.703269386936768
inter_date,instance_normalized,1.6092728600740858
inter_date,instance_normalized,1.649355595273811
inter_date,instance_normalized,1.5394304482672316
inter_date,instance_normalized,1.6649114490605879
inter_date,instance_normalized,1.3695911476979905
inter_date,instance_normalized,1.702441312772795
inter_date,instance_normalized,1.170429420022386
inter_date,instance_normalized,1.422020954621203
inter_date,instance_normalized,1.3242889616779305
inter_date,instance_normalized,1.4087647747964427
inter_date,instance_normalized,1.0480746797000082
inter_date,instance_normalized,1.3148463062767366
inter_date,instance_normalized,0.788254357427306
inter_date,instance_normalized,1.575508843485209
inter_date,instance_normalized,0.9407334297327574
inter_date,instance_normalized,1.6350379664141932
inter_date,instance_normalized,1.5774568926844257
inter_date,instance_normalized,1.6427429247387995
inter_date,instance_normalized,1.3784150587315294
inter_date,instance_normalized,1.5572392800600583
inter_date,instance_normalized,1.0459746732403215
inter_date,instance_normalized,1.676769667794223
inter_date,instance_normalized,1.9999294515455495
inter_date,instance_normalized,1.0053914333125233
inter_date,instance_normalized,1.0718121458297045
inter_date,instance_normalized,1.0177942775746696
inter_date,instance_normalized,1.4901259512548501
inter_date,instance_normalized,1.2846279122234812
inter_date,instance_normalized,1.8113772742015068
inter_date,instance_normalized,1.29172223749855
inter_date,instance_normalized,0.9913987852050155
inter_date,instance_normalized,1.8298375516968315
inter_date,instance_normalized,1.7582997312488289
inter_date,instance_normalized,1.7703403628947914
inter_date,instance_normalized,1.6339031030868227
inter_date,instance_normalized,1.7350509021737452
inter_date,instance_normalized,1.4156701670684542
inter_date,instance_normalized,1.4367580665334958
inter_date,instance_normalized,1.0031923593115142
inter_date,instance_normalized,1.7797620821785893
inter_date,instance_normalized,1.7067075798528162
inter_date,instance_normalized,1.7319031261277877
inter_date,instance_normalized,1.5377820850504675
inter_date,instance_normalized,1.6544642216709098
inter_date,instance_normalized,1.2813210050060981
inter_date,instance_normalized,1.8634688945023319
inter_date,instance_normalized,1.6493499223380659
inter_date,instance_normalized,0.7424388949786148
inter_date,instance_normalized,0.7465155286470188
inter_date,instance_normalized,0.7372746842690003
inter_date,instance_normalized,0.45841650107968895
inter_date,instance_normalized,0.3690027034766679
inter_date,instance_normalized,0.9419928068917743
inter_date,instance_normalized,1.294251609219096
inter_date,instance_normalized,0.48095481517148225
inter_date,instance_normalized,1.8416726949812856
inter_date,instance_normalized,1.796288584030215
inter_date,instance_normalized,1.8188709953936135
inter_date,instance_normalized,1.561085636225252
inter_date,instance_normalized,1.6656084675375558
inter_date,instance_normalized,1.3182654663886553
inter_date,instance_normalized,1.3419864070156537
inter_date,instance_normalized,0.42908924931327846
inter_date,instance_normalized,1.8442307589593454
inter_date,instance_normalized,1.801739124868319
inter_date,instance_normalized,1.8267126646310192
inter_date,instance_normalized,1.5034709982867942
inter_date,instance_normalized,1.6258573784587735
inter_date,instance_normalized,1.248650182333352
inter_date,instance_normalized,1.7915167203426532
inter_date,instance_normalized,1.1813525432134302
inter_date,instance_normalized,1.4043463602138346
inter_date,instance_normalized,1.3650890890462735
inter_date,instance_normalized,1.3671671351232095
inter_date,instance_normalized,0.9060775998170798
inter_date,instance_normalized,1.0844449067264628
inter_date,instance_normalized,0.5602596522429363
inter_date,instance_normalized,1.654748661138986
inter_date,instance_normalized,1.0027728896426598
inter_date,instance_normalized,1.5304394212570966
inter_date,instance_normalized,1.4704851209017573
inter_date,instance_normalized,1.4832366476085401
inter_date,instance_normalized,1.1143507077315153
inter_date,instance_normalized,1.2459943661243467
inter_date,instance_normalized,0.7802551420756358
inter_date,instance_normalized,1.487515099788018
inter_date,instance_normalized,1.8979573451441598
inter_date,instance_normalized,0.6944338429706748
inter_date,instance_normalized,0.7153438965482803
inter_date,instance_normalized,0.7038825716303542
inter_date,instance_normalized,1.3622523600471845
inter_date,instance_normalized,1.1903731578852081
inter_date,instance_normalized,1.6362206303310938
inter_date,instance_normalized,1.1635220692096744
inter_date,instance_normalized,0.46125620831074654
inter_date,instance_normalized,1.8830184495289877
inter_date,instance_normalized,1.8468402845338086
inter_date,instance_normalized,1.8768529909900178
inter_date,instance_normalized,1.6527943011606936
inter_date,instance_normalized,1.7483346604799446
inter_date,instance_normalized,1.4247966109015977
inter_date,instance_normalized,1.3097680904362659
inter_date,instance_normalized,0.4588946111759123
inter_date,instance_normalized,1.849334569639463
inter_date,instance_normalized,1.8093646047176106
inter_date,instance_normalized,1.8311899944054433
inter_date,instance_normalized,1.5422743129222658
inter_date,instance_normalized,1.650875848062443
inter_date,instance_normalized,1.2959288708962455
inter_date,instance_normalized,1.8634126928482406
inter_date,instance_normalized,1.6727400617242976
inter_date,instance_normalized,0.8328093716237568
inter_date,instance_normalized,0.8502738982238177
inter_date,instance_normalized,0.8416098650430306
inter_date,instance_normalized,0.5600330458142037
inter_date,instance_normalized,0.579157531843755
inter_date,instance_normalized,0.8769392865634347
inter_date,instance_normalized,1.3442203307113556
inter_date,instance_normalized,0.4397908922515587
inter_date,instance_normalized,1.8585926736804834
inter_date,instance_normalized,1.931400159548883
inter_date,instance_normalized,1.8918685944074354
inter_date,instance_normalized,1.680853038461935
inter_date,instance_normalized,1.7794916789590012
inter_date,instance_normalized,1.4108841215878005
inter_date,instance_normalized,1.3789177958736283
inter_date,instance_normalized,0.4257178801478117
inter_date,instance_normalized,1.8434063282160489
inter_date,instance_normalized,1.9240341974871167
inter_date,instance_normalized,1.8827628866111084
inter_date,instance_normalized,1.648690744472438
inter_date,instance_normalized,1.7568340292439446
inter_date,instance_normalized,1.3863992099122793
inter_date,instance_normalized,1.8392350830293123
inter_date,instance_normalized,1.197423265885171
inter_date,instance_normalized,1.4661583068372788
inter_date,instance_normalized,1.5156720435602753
inter_date,instance_normalized,1.4877013373110617
inter_date,instance_normalized,1.0106281467706237
inter_date,instance_normalized,1.1983293468276435
inter_date,instance_normalized,0.6202234469529325
inter_date,instance_normalized,1.7388907828014664
inter_date,instance_normalized,0.9637048656036952
inter_date,instance_normalized,1.5527233831039835
inter_date,instance_normalized,1.6152930224817093
inter_date,instance_normalized,1.575689995303162
inter_date,instance_normalized,1.154591437880012
inter_date,instance_normalized,1.346478721052998
inter_date,instance_normalized,0.8236825395362105
inter_date,instance_normalized,1.4695872766384281
inter_date,instance_normalized,1.9413431376903363
inter_date,instance_normalized,0.6440842171461897
inter_date,instance_normalized,0.6578765917594193
inter_date,instance_normalized,0.6689945950246219
inter_date,instance_normalized,1.2259887054706247
inter_date,instance_normalized,1.0328184818901966
inter_date,instance_normalized,1.5410260096506827
inter_date,instance_normalized,1.1632194024508673
inter_date,instance_normalized,0.40772343316344656
inter_date,instance_normalized,1.840111824256614
inter_date,instance_normalized,1.926038333816042
inter_date,instance_normalized,1.873154591316801
inter_date,instance_normalized,1.729964337871349
inter_date,instance_normalized,1.8137056255221362
inter_date,instance_normalized,1.5289838524681256
inter_date,instance_normalized,1.3407330952067134
inter_date,instance_normalized,0.42279023956250467
inter_date,instance_normalized,1.8166287120805742
inter_date,instance_normalized,1.9001863084531763
inter_date,instance_normalized,1.8500124005553384
inter_date,instance_normalized,1.6356087781957405
inter_date,instance_normalized,1.744546072659725
inter_date,instance_normalized,1.3911491826175786
inter_date,instance_normalized,1.879713258791788
inter_date,instance_normalized,1.6178657392708848
inter_date,instance_normalized,0.9953549426972557
inter_date,instance_normalized,0.8766815327821514
inter_date,instance_normalized,0.8781906554671907
inter_date,instance_normalized,0.5411668578727931
inter_date,instance_normalized,0.5784558715152681
inter_date,instance_normalized,0.7575495038267026
inter_date,instance_normalized,1.2954553941303357
inter_date,instance_normalized,0.6326018751523046
inter_date,instance_normalized,1.8830717310615548
inter_date,instance_normalized,1.7226290836760343
inter_date,instance_normalized,1.7826382293517533
inter_date,instance_normalized,1.5553963816558394
inter_date,instance_normalized,1.6474738460864033
inter_date,instance_normalized,1.298369231668465
inter_date,instance_normalized,1.2593038374836296
inter_date,instance_normalized,0.6271828464455377
inter_date,instance_normalized,1.8064202315256017
inter_date,instance_normalized,1.6447358787944324
inter_date,instance_normalized,1.7034124894226021
inter_date,instance_normalized,1.5053007154569706
inter_date,instance_normalized,1.583132144342855
inter_date,instance_normalized,1.2757137284739537
inter_date,instance_normalized,1.6675556076003837
inter_date,instance_normalized,1.0671902674534104
inter_date,instance_normalized,1.503126455846257
inter_date,instance_normalized,1.2667964497624447
inter_date,instance_normalized,1.371288928186675
inter_date,instance_normalized,0.9988180162070062
inter_date,instance_normalized,1.120313850274328
inter_date,instance_normalized,0.7335062004722216
inter_date,instance_normalized,1.592383393110396
inter_date,instance_normalized,1.0101007682007845
inter_date,instance_normalized,1.6347199318450232
inter_date,instance_normalized,1.423621011979758
inter_date,instance_normalized,1.461296656219297
inter_date,instance_normalized,1.1921955532391402
inter_date,instance_normalized,1.2797059938252349
inter_date,instance_normalized,0.8854582809942453
inter_date,instance_normalized,1.5360656493191944
inter_date,instance_normalized,1.8668406971867522
inter_date,instance_normalized,0.9757139699272529
inter_date,instance_normalized,0.8892725050141109
inter_date,instance_normalized,0.7386006222903042
inter_date,instance_normalized,1.2370991093082222
inter_date,instance_normalized,1.0767769327131336
inter_date,instance_normalized,1.475948434427825
inter_date,instance_normalized,1.1933049890084353
inter_date,instance_normalized,0.7443619877760831
inter_date,instance_normalized,1.9138018549815035
inter_date,instance_normalized,1.7684681726006353
inter_date,instance_normalized,1.8174819468896943
inter_date,instance_normalized,1.6852538361609282
inter_date,instance_normalized,1.7472616049600926
inter_date,instance_normalized,1.4601595895363568
inter_date,instance_normalized,1.3276634193216372
inter_date,instance_normalized,0.7295025696652214
inter_date,instance_normalized,1.8707283807061168
inter_date,instance_normalized,1.7205412844222014
inter_date,instance_normalized,1.778503829086642
inter_date,instance_normalized,1.5848545861843246
inter_date,instance_normalized,1.669558923819545
inter_date,instance_normalized,1.337096189912801
inter_date,instance_normalized,1.8865601062066701
inter_date,instance_normalized,1.687397184799126
inter_date,instance_normalized,0.8052786432068829
inter_date,instance_normalized,0.7685126652399463
inter_date,instance_normalized,0.763959226343245
inter_date,instance_normalized,0.4237927276173938
inter_date,instance_normalized,0.2647612241123837
inter_date,instance_normalized,0.8900577712007187
inter_date,instance_normalized,1.3256969229757363
inter_date,instance_normalized,0.394871171090305
inter_date,instance_normalized,1.8914312662664898
inter_date,instance_normalized,1.8272123150918653
inter_date,instance_normalized,1.8458866624456192
inter_date,instance_normalized,1.596595096019033
inter_date,instance_normalized,1.6987501190814078
inter_date,instance_normalized,1.3162149902983415
inter_date,instance_normalized,1.372965779053598
inter_date,instance_normalized,0.41581192120952726
inter_date,instance_normalized,1.9197304514529498
inter_date,instance_normalized,1.8625748443889207
inter_date,instance_normalized,1.8777180780023728
inter_date,instance_normalized,1.6047851719095911
inter_date,instance_normalized,1.712685702279888
inter_date,instance_normalized,1.3318245791692365
inter_date,instance_normalized,1.8367052912675108
inter_date,instance_normalized,1.2133942936737163
inter_date,instance_normalized,1.510729416859122
inter_date,instance_normalized,1.4683212028903418
inter_date,instance_normalized,1.4712287517225964
inter_date,instance_normalized,0.9689329100210473
inter_date,instance_normalized,1.157571777137435
inter_date,instance_normalized,0.5010993896350163
inter_date,instance_normalized,1.7426178020994434
inter_date,instance_normalized,1.0643045540989466
inter_date,instance_normalized,1.5899657487891483
inter_date,instance_normalized,1.5281698475589245
inter_date,instance_normalized,1.5364847286628696
inter_date,instance_normalized,1.1255663434711336
inter_date,instance_normalized,1.2633931824089601
inter_date,instance_normalized,0.7111413439150885
inter_date,instance_normalized,1.4722501216365982
inter_date,instance_normalized,1.8790558857502684
inter_date,instance_normalized,0.6980065665030178
inter_date,instance_normalized,0.6997961778054026
inter_date,instance_normalized,0.6998646256012773
inter_date,instance_normalized,1.2933306917270382
inter_date,instance_normalized,1.130756893364555
inter_date,instance_normalized,1.5713021381793393
inter_date,instance_normalized,1.2584343420476236
inter_date,instance_normalized,0.22064207786101547
inter_date,instance_normalized,1.9217640992513392
inter_date,instance_normalized,1.858931849834453
inter_date,instance_normalized,1.8781039295845499
inter_date,instance_normalized,1.6704467879774123
inter_date,instance_normalized,1.7690783158908496
inter_date,instance_normalized,1.4088433269788494
inter_date,instance_normalized,1.4033049521713246
inter_date,instance_normalized,0.42016168993325276
inter_date,instance_normalized,1.8826186164672196
inter_date,instance_normalized,1.821341728132628
inter_date,instance_normalized,1.8386630587324864
inter_date,instance_normalized,1.5500442565218389
inter_date,instance_normalized,1.6619572634449775
inter_date,instance_normalized,1.2727426474088301
inter_date,instance_normalized,1.8213710107112409
inter_date,instance_normalized,1.7263554336964855
inter_date,instance_normalized,0.7137219889927483
inter_date,instance_normalized,0.7162205743318019
inter_date,instance_normalized,0.6914250822672015
inter_date,instance_normalized,0.46894190853816503
inter_date,instance_normalized,0.29578438485698
inter_date,instance_normalized,0.9411321214064295
inter_date,instance_normalized,1.383647155756048
inter_date,instance_normalized,0.48445504743163176
inter_date,instance_normalized,1.889432821719019
inter_date,instance_normalized,1.854797808670431
inter_date,instance_normalized,1.835528302415415
inter_date,instance_normalized,1.5404991149113536
inter_date,instance_normalized,1.6586263976961886
inter_date,instance_normalized,1.2537930119137155
inter_date,instance_normalized,1.3934582447909019
inter_date,instance_normalized,0.49746392316671334
inter_date,instance_normalized,1.8633829352169824
inter_date,instance_normalized,1.828243228625316
inter_date,instance_normalized,1.8098939458393006
inter_date,instance_normalized,1.504542163176446
inter_date,instance_normalized,1.626214814318978
inter_date,instance_normalized,1.2134331897088215
inter_date,instance_normalized,1.8385510715761355
inter_date,instance_normalized,1.278637775385136
inter_date,instance_normalized,1.4404237953533863
inter_date,instance_normalized,1.4137436039649307
inter_date,instance_normalized,1.3914927345080168
inter_date,instance_normalized,0.848790936908773
inter_date,instance_normalized,1.0327840124858327
inter_date,instance_normalized,0.3870944031391087
inter_date,instance_normalized,1.750407119676236
inter_date,instance_normalized,1.109591218297827
inter_date,instance_normalized,1.5780379110460199
inter_date,instance_normalized,1.5558884641747268
inter_date,instance_normalized,1.5299002636443806
inter_date,instance_normalized,1.0488207867987762
inter_date,instance_normalized,1.2173051558957282
inter_date,instance_normalized,0.6149912751521872
inter_date,instance_normalized,1.4109086014684653
inter_date,instance_normalized,1.9180156734273826
inter_date,instance_normalized,0.7185464427106611
inter_date,instance_normalized,0.7338651954172482
inter_date,instance_normalized,0.77159504606604
inter_date,instance_normalized,1.3243248409005606
inter_date,instance_normalized,1.1899451017375198
inter_date,instance_normalized,1.6412569573582176
inter_date,instance_normalized,1.2910492502236948
inter_date,instance_normalized,0.3695467393969579
inter_date,instance_normalized,1.9582679354108417
inter_date,instance_normalized,1.9161877303409072
inter_date,instance_normalized,1.8980117496354356
inter_date,instance_normalized,1.6290343603541355
inter_date,instance_normalized,1.7459075435865061
inter_date,instance_normalized,1.3637717536007632
inter_date,instance_normalized,1.4339047623147252
inter_date,instance_normalized,0.5248038422116439
inter_date,instance_normalized,1.8902330755430272
inter_date,instance_normalized,1.8510663874960558
inter_date,instance_normalized,1.828850247841259
inter_date,instance_normalized,1.5083770144062632
inter_date,instance_normalized,1.6327959073681355
inter_date,instance_normalized,1.1991725666758275
inter_date,instance_normalized,1.9170147491240281
inter_date,instance_normalized,1.7108595241737845
inter_date,instance_normalized,0.7146339981533449
inter_date,instance_normalized,0.6836930045890428
inter_date,instance_normalized,0.680266509927027
inter_date,instance_normalized,0.3639313119657775
inter_date,instance_normalized,0.28750792401303304
inter_date,instance_normalized,0.798182506152358
inter_date,instance_normalized,1.2688245629534811
inter_date,instance_normalized,0.306525951743242
inter_date,instance_normalized,1.9256899905617566
inter_date,instance_normalized,1.865543723331743
inter_date,instance_normalized,1.8973473761768171
inter_date,instance_normalized,1.585641537378635
inter_date,instance_normalized,1.721136093127731
inter_date,instance_normalized,1.2980037038363388
inter_date,instance_normalized,1.3212786653879398
inter_date,instance_normalized,0.3561267942763787
inter_date,instance_normalized,1.942048195169311
inter_date,instance_normalized,1.8845853471061949
inter_date,instance_normalized,1.913582011440529
inter_date,instance_normalized,1.5913152716259604
inter_date,instance_normalized,1.730071029602489
inter_date,instance_normalized,1.2824938504557712
inter_date,instance_normalized,1.834096309210456
inter_date,instance_normalized,1.1275971426898652
inter_date,instance_normalized,1.4617349440265006
inter_date,instance_normalized,1.4128228736512742
inter_date,instance_normalized,1.425141096883491
inter_date,instance_normalized,0.8577970027570776
inter_date,instance_normalized,1.0736870117013546
inter_date,instance_normalized,0.42057312863828045
inter_date,instance_normalized,1.7648231727062516
inter_date,instance_normalized,0.9942016487056053
inter_date,instance_normalized,1.5657356391755382
inter_date,instance_normalized,1.5069037102846408
inter_date,instance_normalized,1.5239538344066113
inter_date,instance_normalized,1.0030289990402006
inter_date,instance_normalized,1.1897759906420884
inter_date,instance_normalized,0.549380756009052
inter_date,instance_normalized,1.4229576450911279
inter_date,instance_normalized,1.9476464567757727
inter_date,instance_normalized,0.6013900032566274
inter_date,instance_normalized,0.6232125893717313
inter_date,instance_normalized,0.637925953509832
inter_date,instance_normalized,1.2900892311175354
inter_date,instance_normalized,1.1050348502860607
inter_date,instance_normalized,1.6238560359333842
inter_date,instance_normalized,1.2166532603897864
inter_date,instance_normalized,0.27400689826455127
inter_date,instance_normalized,1.9824218392880937
inter_date,instance_normalized,1.9229765647782
inter_date,instance_normalized,1.9590417129935829
inter_date,instance_normalized,1.6743036410884518
inter_date,instance_normalized,1.8106340074075864
inter_date,instance_normalized,1.3712706281592568
inter_date,instance_normalized,1.3934015880529877
inter_date,instance_normalized,0.34753159584773685
inter_date,instance_normalized,1.927941573146086
inter_date,instance_normalized,1.8683754164010908
inter_date,instance_normalized,1.900010580983656
inter_date,instance_normalized,1.5296462901938714
inter_date,instance_normalized,1.6869257090893863
inter_date,instance_normalized,1.1924490111839194
inter_user,raw,790.6348837138659
inter_user,raw,865.5380509021679
inter_user,raw,1057.2045088401321
inter_user,raw,1157.0406723877618
inter_user,raw,1460.2461947920845
inter_user,raw,1099.3652788627844
inter_user,raw,915.5574333106996
inter_user,raw,668.3130336989581
inter_user,raw,709.3625628236341
inter_user,raw,855.0813009591544
inter_user,raw,1171.5152098478115
inter_user,raw,1192.650697401341
inter_user,raw,1203.2264258423008
inter_user,raw,620.0813466700117
inter_user,raw,1377.4138487449172
inter_user,raw,715.8089506768183
inter_user,raw,746.3132082188448
inter_user,raw,540.9291691815376
inter_user,raw,509.9084418281571
inter_user,raw,507.3340832467394
inter_user,raw,507.4731754580963
inter_user,raw,553.89122406411
inter_user,raw,580.4682390002878
inter_user,raw,714.9047170527592
inter_user,raw,651.0762107026006
inter_user,raw,509.6515193060375
inter_user,raw,526.8726804727793
inter_user,raw,555.519797609153
inter_user,raw,556.9267352110663
inter_user,raw,610.8268534867112
inter_user,raw,481.8345753842436
inter_user,raw,639.9297743279559
inter_user,raw,867.2630234166071
inter_user,raw,585.6019821923583
inter_user,raw,542.6345825494091
inter_user,raw,535.640930890497
inter_user,raw,540.2095795901369
inter_user,raw,612.3990125687974
inter_user,raw,661.3115159521664
inter_user,raw,821.5915575880755
inter_user,raw,758.3408404913604
inter_user,raw,581.3146264635668
inter_user,raw,587.0915854974459
inter_user,raw,617.8042531725524
inter_user,raw,618.4249543050012
inter_user,raw,714.272751816906
inter_user,raw,546.5116786318041
inter_user,raw,770.0463102570366
inter_user,raw,182.61058700988625
inter_user,raw,98.17233086577423
inter_user,raw,66.76315190568037
inter_user,raw,67.78945872542216
inter_user,raw,74.08534533129439
inter_user,raw,133.5089561379596
inter_user,raw,153.443160718973
inter_user,raw,157.5696510768371
inter_user,raw,131.3736832202597
inter_user,raw,81.66961243472443
inter_user,raw,89.30403859582057
inter_user,raw,121.70360047692763
inter_user,raw,122.64168191466204
inter_user,raw,109.21701174616481
inter_user,raw,114.02049210140964
inter_user,raw,142.5565990355109
inter_user,raw,141.41995148695048
inter_user,raw,98.52390482227433
inter_user,raw,92.79350956110382
inter_user,raw,90.74194835067291
inter_user,raw,101.81736976427099
inter_user,raw,109.9811198624131
inter_user,raw,137.5524521167592
